Simulation started: 14:50:07.959749300
Task number: 1000
Queue number: 20
Time limit: 200
Tasks:
Task{ID=242, arrivalTime=10, serviceTime=8}
TASK START: Task{ID=972, arrivalTime=68, serviceTime=6} at queue: 15 at time: 14:53:22.079332300
TASK END: Task{ID=485, arrivalTime=67, serviceTime=3} at queue: 1 at time: 14:53:22.095281900
TASK START: Task{ID=56, arrivalTime=69, serviceTime=7} at queue: 1 at time: 14:53:22.095281900
Time = 192
TASK END: Task{ID=91, arrivalTime=68, serviceTime=3} at queue: 8 at time: 14:53:23.007985300
TASK START: Task{ID=202, arrivalTime=69, serviceTime=7} at queue: 8 at time: 14:53:23.007985300
TASK END: Task{ID=645, arrivalTime=66, serviceTime=8} at queue: 17 at time: 14:53:23.039518400
TASK START: Task{ID=109, arrivalTime=69, serviceTime=3} at queue: 17 at time: 14:53:23.039518400
TASK END: Task{ID=763, arrivalTime=66, serviceTime=8} at queue: 9 at time: 14:53:23.071410100
TASK START: Task{ID=275, arrivalTime=69, serviceTime=8} at queue: 9 at time: 14:53:23.071410100
Time = 193
TASK END: Task{ID=208, arrivalTime=67, serviceTime=6} at queue: 11 at time: 14:53:24.078335400
TASK START: Task{ID=347, arrivalTime=69, serviceTime=3} at queue: 11 at time: 14:53:24.078335400
TASK END: Task{ID=476, arrivalTime=68, serviceTime=3} at queue: 12 at time: 14:53:24.094316500
TASK START: Task{ID=440, arrivalTime=69, serviceTime=8} at queue: 12 at time: 14:53:24.094316500
TASK END: Task{ID=554, arrivalTime=68, serviceTime=3} at queue: 5 at time: 14:53:24.110252200
TASK START: Task{ID=612, arrivalTime=69, serviceTime=6} at queue: 5 at time: 14:53:24.110252200
Time = 194
TASK END: Task{ID=300, arrivalTime=67, serviceTime=6} at queue: 0 at time: 14:53:24.141722900
TASK START: Task{ID=600, arrivalTime=69, serviceTime=3} at queue: 0 at time: 14:53:24.141722900
TASK END: Task{ID=204, arrivalTime=67, serviceTime=8} at queue: 10 at time: 14:53:25.073466600
TASK START: Task{ID=151, arrivalTime=70, serviceTime=7} at queue: 10 at time: 14:53:25.073466600
Time = 195
TASK END: Task{ID=337, arrivalTime=67, serviceTime=7} at queue: 3 at time: 14:53:25.166802100
TASK END: Task{ID=742, arrivalTime=68, serviceTime=4} at queue: 7 at time: 14:53:25.166802100
TASK START: Task{ID=92, arrivalTime=70, serviceTime=8} at queue: 3 at time: 14:53:25.166802100
TASK START: Task{ID=99, arrivalTime=70, serviceTime=8} at queue: 7 at time: 14:53:25.166802100
TASK END: Task{ID=109, arrivalTime=69, serviceTime=3} at queue: 17 at time: 14:53:26.064691700
TASK START: Task{ID=302, arrivalTime=70, serviceTime=8} at queue: 17 at time: 14:53:26.064691700
Time = 196
TASK END: Task{ID=928, arrivalTime=67, serviceTime=7} at queue: 2 at time: 14:53:27.058302900
TASK START: Task{ID=717, arrivalTime=70, serviceTime=7} at queue: 2 at time: 14:53:27.058302900
TASK END: Task{ID=789, arrivalTime=67, serviceTime=7} at queue: 18 at time: 14:53:27.090194
TASK END: Task{ID=630, arrivalTime=67, serviceTime=7} at queue: 14 at time: 14:53:27.090194
TASK START: Task{ID=405, arrivalTime=70, serviceTime=5} at queue: 18 at time: 14:53:27.090194
TASK START: Task{ID=381, arrivalTime=70, serviceTime=7} at queue: 14 at time: 14:53:27.090194
TASK END: Task{ID=347, arrivalTime=69, serviceTime=3} at queue: 11 at time: 14:53:27.106144800
TASK START: Task{ID=317, arrivalTime=70, serviceTime=6} at queue: 11 at time: 14:53:27.106144800
TASK END: Task{ID=905, arrivalTime=67, serviceTime=7} at queue: 19 at time: 14:53:27.138089100
TASK START: Task{ID=512, arrivalTime=70, serviceTime=8} at queue: 19 at time: 14:53:27.138089100
Time = 197
TASK END: Task{ID=600, arrivalTime=69, serviceTime=3} at queue: 0 at time: 14:53:27.169570900
TASK START: Task{ID=688, arrivalTime=70, serviceTime=3} at queue: 0 at time: 14:53:27.169570900
TASK END: Task{ID=988, arrivalTime=67, serviceTime=8} at queue: 4 at time: 14:53:28.085045600
TASK START: Task{ID=231, arrivalTime=71, serviceTime=7} at queue: 4 at time: 14:53:28.085045600
TASK END: Task{ID=972, arrivalTime=68, serviceTime=6} at queue: 15 at time: 14:53:28.132974400
TASK START: Task{ID=862, arrivalTime=70, serviceTime=7} at queue: 15 at time: 14:53:28.132974400
Time = 198
TASK END: Task{ID=976, arrivalTime=68, serviceTime=7} at queue: 16 at time: 14:53:29.124228400
TASK START: Task{ID=246, arrivalTime=71, serviceTime=4} at queue: 16 at time: 14:53:29.124228400
TASK END: Task{ID=56, arrivalTime=69, serviceTime=7} at queue: 1 at time: 14:53:29.154185200
TASK START: Task{ID=384, arrivalTime=71, serviceTime=4} at queue: 1 at time: 14:53:29.154185200
TASK END: Task{ID=578, arrivalTime=68, serviceTime=8} at queue: 6 at time: 14:53:29.169721700
TASK START: Task{ID=598, arrivalTime=71, serviceTime=6} at queue: 6 at time: 14:53:29.169721700
Time = 199
TASK END: Task{ID=202, arrivalTime=69, serviceTime=7} at queue: 8 at time: 14:53:30.070420500
TASK START: Task{ID=922, arrivalTime=71, serviceTime=6} at queue: 8 at time: 14:53:30.070420500
TASK END: Task{ID=910, arrivalTime=68, serviceTime=8} at queue: 13 at time: 14:53:30.101320500
TASK START: Task{ID=669, arrivalTime=71, serviceTime=6} at queue: 13 at time: 14:53:30.101320500
TASK END: Task{ID=612, arrivalTime=69, serviceTime=6} at queue: 5 at time: 14:53:30.164627200
TASK START: Task{ID=736, arrivalTime=71, serviceTime=6} at queue: 5 at time: 14:53:30.164627200
Time = 200
TASK END: Task{ID=688, arrivalTime=70, serviceTime=3} at queue: 0 at time: 14:53:30.195523800
TASK START: Task{ID=681, arrivalTime=71, serviceTime=8} at queue: 0 at time: 14:53:30.195523800
TASK END: Task{ID=275, arrivalTime=69, serviceTime=8} at queue: 9 at time: 14:53:31.136648800
TASK START: Task{ID=121, arrivalTime=72, serviceTime=4} at queue: 9 at time: 14:53:31.136648800
SIMULATION ENDED
Average service time:5.522
Average waiting time44.421
TASK END: Task{ID=151, arrivalTime=70, serviceTime=7} at queue: 10 at time: 14:53:32.131168300
TASK END: Task{ID=405, arrivalTime=70, serviceTime=5} at queue: 18 at time: 14:53:32.131168300
TASK START: Task{ID=607, arrivalTime=72, serviceTime=6} at queue: 10 at time: 14:53:32.131168300
TASK START: Task{ID=603, arrivalTime=72, serviceTime=7} at queue: 18 at time: 14:53:32.131168300
TASK END: Task{ID=440, arrivalTime=69, serviceTime=8} at queue: 12 at time: 14:53:32.162097
TASK START: Task{ID=284, arrivalTime=72, serviceTime=6} at queue: 12 at time: 14:53:32.162097
TASK END: Task{ID=246, arrivalTime=71, serviceTime=4} at queue: 16 at time: 14:53:33.160444600
TASK END: Task{ID=317, arrivalTime=70, serviceTime=6} at queue: 11 at time: 14:53:33.160444600
TASK START: Task{ID=961, arrivalTime=72, serviceTime=6} at queue: 16 at time: 14:53:33.160444600
TASK START: Task{ID=867, arrivalTime=72, serviceTime=3} at queue: 11 at time: 14:53:33.160444600
TASK END: Task{ID=384, arrivalTime=71, serviceTime=4} at queue: 1 at time: 14:53:33.191921500
TASK START: Task{ID=39, arrivalTime=73, serviceTime=6} at queue: 1 at time: 14:53:33.191921500
TASK END: Task{ID=92, arrivalTime=70, serviceTime=8} at queue: 3 at time: 14:53:33.238758200
TASK START: Task{ID=78, arrivalTime=73, serviceTime=6} at queue: 3 at time: 14:53:33.238758200
TASK END: Task{ID=99, arrivalTime=70, serviceTime=8} at queue: 7 at time: 14:53:33.238758200
TASK START: Task{ID=87, arrivalTime=73, serviceTime=4} at queue: 7 at time: 14:53:33.238758200
TASK END: Task{ID=717, arrivalTime=70, serviceTime=7} at queue: 2 at time: 14:53:34.116258900
TASK START: Task{ID=294, arrivalTime=73, serviceTime=8} at queue: 2 at time: 14:53:34.116258900
TASK END: Task{ID=302, arrivalTime=70, serviceTime=8} at queue: 17 at time: 14:53:34.132254800
TASK START: Task{ID=219, arrivalTime=73, serviceTime=8} at queue: 17 at time: 14:53:34.132254800
TASK END: Task{ID=381, arrivalTime=70, serviceTime=7} at queue: 14 at time: 14:53:34.148192
TASK START: Task{ID=212, arrivalTime=73, serviceTime=8} at queue: 14 at time: 14:53:34.150186800
TASK END: Task{ID=231, arrivalTime=71, serviceTime=7} at queue: 4 at time: 14:53:35.137855300
TASK START: Task{ID=568, arrivalTime=73, serviceTime=7} at queue: 4 at time: 14:53:35.137855300
TASK END: Task{ID=121, arrivalTime=72, serviceTime=4} at queue: 9 at time: 14:53:35.168787900
TASK START: Task{ID=700, arrivalTime=73, serviceTime=4} at queue: 9 at time: 14:53:35.168787900
TASK END: Task{ID=862, arrivalTime=70, serviceTime=7} at queue: 15 at time: 14:53:35.184325300
TASK START: Task{ID=413, arrivalTime=73, serviceTime=5} at queue: 15 at time: 14:53:35.184325300
TASK END: Task{ID=512, arrivalTime=70, serviceTime=8} at queue: 19 at time: 14:53:35.200280600
TASK START: Task{ID=550, arrivalTime=73, serviceTime=5} at queue: 19 at time: 14:53:35.200280600
TASK END: Task{ID=598, arrivalTime=71, serviceTime=6} at queue: 6 at time: 14:53:35.215664600
TASK START: Task{ID=649, arrivalTime=73, serviceTime=4} at queue: 6 at time: 14:53:35.215664600
TASK END: Task{ID=922, arrivalTime=71, serviceTime=6} at queue: 8 at time: 14:53:36.111917
TASK START: Task{ID=84, arrivalTime=74, serviceTime=4} at queue: 8 at time: 14:53:36.111917
TASK END: Task{ID=669, arrivalTime=71, serviceTime=6} at queue: 13 at time: 14:53:36.142774300
TASK START: Task{ID=846, arrivalTime=73, serviceTime=7} at queue: 13 at time: 14:53:36.142774300
TASK END: Task{ID=867, arrivalTime=72, serviceTime=3} at queue: 11 at time: 14:53:36.173677
TASK START: Task{ID=755, arrivalTime=73, serviceTime=7} at queue: 11 at time: 14:53:36.173677
TASK END: Task{ID=736, arrivalTime=71, serviceTime=6} at queue: 5 at time: 14:53:36.205173
TASK START: Task{ID=955, arrivalTime=73, serviceTime=4} at queue: 5 at time: 14:53:36.205173
TASK END: Task{ID=87, arrivalTime=73, serviceTime=4} at queue: 7 at time: 14:53:37.257490700
TASK START: Task{ID=170, arrivalTime=74, serviceTime=6} at queue: 7 at time: 14:53:37.257490700
TASK END: Task{ID=607, arrivalTime=72, serviceTime=6} at queue: 10 at time: 14:53:38.171386600
TASK START: Task{ID=498, arrivalTime=74, serviceTime=3} at queue: 10 at time: 14:53:38.171386600
TASK END: Task{ID=284, arrivalTime=72, serviceTime=6} at queue: 12 at time: 14:53:38.202829400
TASK START: Task{ID=195, arrivalTime=74, serviceTime=6} at queue: 12 at time: 14:53:38.202829400
TASK END: Task{ID=681, arrivalTime=71, serviceTime=8} at queue: 0 at time: 14:53:38.250630500
TASK START: Task{ID=336, arrivalTime=74, serviceTime=5} at queue: 0 at time: 14:53:38.250630500
TASK END: Task{ID=603, arrivalTime=72, serviceTime=7} at queue: 18 at time: 14:53:39.176880200
TASK START: Task{ID=626, arrivalTime=74, serviceTime=8} at queue: 18 at time: 14:53:39.176880200
TASK END: Task{ID=961, arrivalTime=72, serviceTime=6} at queue: 16 at time: 14:53:39.192409400
TASK END: Task{ID=700, arrivalTime=73, serviceTime=4} at queue: 9 at time: 14:53:39.192409400
TASK START: Task{ID=551, arrivalTime=74, serviceTime=6} at queue: 16 at time: 14:53:39.192409400
TASK START: Task{ID=22, arrivalTime=75, serviceTime=7} at queue: 9 at time: 14:53:39.192409400
TASK END: Task{ID=39, arrivalTime=73, serviceTime=6} at queue: 1 at time: 14:53:39.224302
TASK START: Task{ID=781, arrivalTime=74, serviceTime=8} at queue: 1 at time: 14:53:39.224302
TASK END: Task{ID=649, arrivalTime=73, serviceTime=4} at queue: 6 at time: 14:53:39.240256
TASK START: Task{ID=944, arrivalTime=74, serviceTime=5} at queue: 6 at time: 14:53:39.240256
TASK END: Task{ID=78, arrivalTime=73, serviceTime=6} at queue: 3 at time: 14:53:39.272190400
TASK START: Task{ID=874, arrivalTime=74, serviceTime=8} at queue: 3 at time: 14:53:39.272190400
TASK END: Task{ID=84, arrivalTime=74, serviceTime=4} at queue: 8 at time: 14:53:40.137902400
TASK START: Task{ID=277, arrivalTime=75, serviceTime=4} at queue: 8 at time: 14:53:40.137902400
TASK END: Task{ID=413, arrivalTime=73, serviceTime=5} at queue: 15 at time: 14:53:40.216208500
TASK START: Task{ID=28, arrivalTime=75, serviceTime=3} at queue: 15 at time: 14:53:40.216208500
TASK END: Task{ID=550, arrivalTime=73, serviceTime=5} at queue: 19 at time: 14:53:40.232153900
TASK END: Task{ID=955, arrivalTime=73, serviceTime=4} at queue: 5 at time: 14:53:40.232153900
TASK START: Task{ID=126, arrivalTime=75, serviceTime=6} at queue: 19 at time: 14:53:40.232153900
TASK START: Task{ID=147, arrivalTime=75, serviceTime=5} at queue: 5 at time: 14:53:40.232153900
TASK END: Task{ID=498, arrivalTime=74, serviceTime=3} at queue: 10 at time: 14:53:41.199478300
TASK START: Task{ID=424, arrivalTime=75, serviceTime=8} at queue: 10 at time: 14:53:41.199478300
TASK END: Task{ID=294, arrivalTime=73, serviceTime=8} at queue: 2 at time: 14:53:42.174102400
TASK START: Task{ID=889, arrivalTime=75, serviceTime=3} at queue: 2 at time: 14:53:42.174102400
TASK END: Task{ID=568, arrivalTime=73, serviceTime=7} at queue: 4 at time: 14:53:42.189562300
TASK END: Task{ID=219, arrivalTime=73, serviceTime=8} at queue: 17 at time: 14:53:42.189562300
TASK START: Task{ID=904, arrivalTime=75, serviceTime=5} at queue: 4 at time: 14:53:42.189562300
TASK START: Task{ID=622, arrivalTime=75, serviceTime=7} at queue: 17 at time: 14:53:42.189562300
TASK END: Task{ID=212, arrivalTime=73, serviceTime=8} at queue: 14 at time: 14:53:42.205547
TASK START: Task{ID=596, arrivalTime=75, serviceTime=8} at queue: 14 at time: 14:53:42.205547
TASK END: Task{ID=846, arrivalTime=73, serviceTime=7} at queue: 13 at time: 14:53:43.199657800
TASK START: Task{ID=948, arrivalTime=75, serviceTime=8} at queue: 13 at time: 14:53:43.199657800
TASK END: Task{ID=755, arrivalTime=73, serviceTime=7} at queue: 11 at time: 14:53:43.230555600
TASK START: Task{ID=908, arrivalTime=75, serviceTime=8} at queue: 11 at time: 14:53:43.230555600
TASK END: Task{ID=28, arrivalTime=75, serviceTime=3} at queue: 15 at time: 14:53:43.246501600
TASK START: Task{ID=86, arrivalTime=76, serviceTime=7} at queue: 15 at time: 14:53:43.246501600
TASK END: Task{ID=336, arrivalTime=74, serviceTime=5} at queue: 0 at time: 14:53:43.294011
TASK START: Task{ID=132, arrivalTime=76, serviceTime=3} at queue: 0 at time: 14:53:43.294011
TASK END: Task{ID=170, arrivalTime=74, serviceTime=6} at queue: 7 at time: 14:53:43.309949200
TASK START: Task{ID=158, arrivalTime=76, serviceTime=7} at queue: 7 at time: 14:53:43.309949200
TASK END: Task{ID=277, arrivalTime=75, serviceTime=4} at queue: 8 at time: 14:53:44.172234200
TASK START: Task{ID=419, arrivalTime=76, serviceTime=3} at queue: 8 at time: 14:53:44.172234200
TASK END: Task{ID=195, arrivalTime=74, serviceTime=6} at queue: 12 at time: 14:53:44.250618900
TASK START: Task{ID=307, arrivalTime=76, serviceTime=5} at queue: 12 at time: 14:53:44.250618900
TASK END: Task{ID=944, arrivalTime=74, serviceTime=5} at queue: 6 at time: 14:53:44.282555500
TASK START: Task{ID=321, arrivalTime=76, serviceTime=8} at queue: 6 at time: 14:53:44.282555500
TASK END: Task{ID=889, arrivalTime=75, serviceTime=3} at queue: 2 at time: 14:53:45.193638500
TASK START: Task{ID=752, arrivalTime=76, serviceTime=3} at queue: 2 at time: 14:53:45.193638500
TASK END: Task{ID=551, arrivalTime=74, serviceTime=6} at queue: 16 at time: 14:53:45.241049500
TASK START: Task{ID=432, arrivalTime=76, serviceTime=7} at queue: 16 at time: 14:53:45.241049500
TASK END: Task{ID=147, arrivalTime=75, serviceTime=5} at queue: 5 at time: 14:53:45.272984700
TASK START: Task{ID=844, arrivalTime=76, serviceTime=3} at queue: 5 at time: 14:53:45.272984700
TASK END: Task{ID=22, arrivalTime=75, serviceTime=7} at queue: 9 at time: 14:53:46.250996800
TASK START: Task{ID=624, arrivalTime=77, serviceTime=3} at queue: 9 at time: 14:53:46.250996800
TASK END: Task{ID=126, arrivalTime=75, serviceTime=6} at queue: 19 at time: 14:53:46.282892300
TASK START: Task{ID=234, arrivalTime=77, serviceTime=5} at queue: 19 at time: 14:53:46.282892300
TASK END: Task{ID=132, arrivalTime=76, serviceTime=3} at queue: 0 at time: 14:53:46.314423
TASK START: Task{ID=460, arrivalTime=77, serviceTime=7} at queue: 0 at time: 14:53:46.314423
TASK END: Task{ID=419, arrivalTime=76, serviceTime=3} at queue: 8 at time: 14:53:47.192503700
TASK START: Task{ID=303, arrivalTime=78, serviceTime=4} at queue: 8 at time: 14:53:47.192503700
TASK END: Task{ID=904, arrivalTime=75, serviceTime=5} at queue: 4 at time: 14:53:47.223953600
TASK START: Task{ID=193, arrivalTime=78, serviceTime=4} at queue: 4 at time: 14:53:47.223953600
TASK END: Task{ID=626, arrivalTime=74, serviceTime=8} at queue: 18 at time: 14:53:47.239895500
TASK START: Task{ID=666, arrivalTime=77, serviceTime=5} at queue: 18 at time: 14:53:47.239895500
TASK END: Task{ID=781, arrivalTime=74, serviceTime=8} at queue: 1 at time: 14:53:47.271788400
TASK START: Task{ID=36, arrivalTime=78, serviceTime=3} at queue: 1 at time: 14:53:47.271788400
TASK END: Task{ID=874, arrivalTime=74, serviceTime=8} at queue: 3 at time: 14:53:47.335208100
TASK START: Task{ID=106, arrivalTime=78, serviceTime=5} at queue: 3 at time: 14:53:47.335208100
TASK END: Task{ID=752, arrivalTime=76, serviceTime=3} at queue: 2 at time: 14:53:48.216853600
TASK START: Task{ID=555, arrivalTime=78, serviceTime=6} at queue: 2 at time: 14:53:48.216853600
TASK END: Task{ID=844, arrivalTime=76, serviceTime=3} at queue: 5 at time: 14:53:48.296617500
TASK START: Task{ID=574, arrivalTime=78, serviceTime=6} at queue: 5 at time: 14:53:48.296617500
TASK END: Task{ID=622, arrivalTime=75, serviceTime=7} at queue: 17 at time: 14:53:49.239811800
TASK START: Task{ID=12, arrivalTime=79, serviceTime=8} at queue: 17 at time: 14:53:49.239811800
TASK END: Task{ID=424, arrivalTime=75, serviceTime=8} at queue: 10 at time: 14:53:49.255759100
TASK START: Task{ID=262, arrivalTime=79, serviceTime=6} at queue: 10 at time: 14:53:49.255759100
TASK END: Task{ID=624, arrivalTime=77, serviceTime=3} at queue: 9 at time: 14:53:49.271705300
TASK START: Task{ID=50, arrivalTime=79, serviceTime=4} at queue: 9 at time: 14:53:49.271705300
TASK END: Task{ID=307, arrivalTime=76, serviceTime=5} at queue: 12 at time: 14:53:49.287652
TASK START: Task{ID=601, arrivalTime=78, serviceTime=5} at queue: 12 at time: 14:53:49.287652
TASK END: Task{ID=596, arrivalTime=75, serviceTime=8} at queue: 14 at time: 14:53:50.264662600
TASK START: Task{ID=283, arrivalTime=79, serviceTime=3} at queue: 14 at time: 14:53:50.264662600
TASK END: Task{ID=36, arrivalTime=78, serviceTime=3} at queue: 1 at time: 14:53:50.296573600
TASK END: Task{ID=86, arrivalTime=76, serviceTime=7} at queue: 15 at time: 14:53:50.296573600
TASK START: Task{ID=391, arrivalTime=79, serviceTime=3} at queue: 1 at time: 14:53:50.296573600
TASK START: Task{ID=389, arrivalTime=79, serviceTime=4} at queue: 15 at time: 14:53:50.296573600
TASK END: Task{ID=158, arrivalTime=76, serviceTime=7} at queue: 7 at time: 14:53:50.359936600
TASK START: Task{ID=397, arrivalTime=79, serviceTime=8} at queue: 7 at time: 14:53:50.359936600
TASK END: Task{ID=303, arrivalTime=78, serviceTime=4} at queue: 8 at time: 14:53:51.226342100
TASK START: Task{ID=861, arrivalTime=79, serviceTime=7} at queue: 8 at time: 14:53:51.226342100
TASK END: Task{ID=193, arrivalTime=78, serviceTime=4} at queue: 4 at time: 14:53:51.257231700
TASK END: Task{ID=948, arrivalTime=75, serviceTime=8} at queue: 13 at time: 14:53:51.257231700
TASK START: Task{ID=732, arrivalTime=79, serviceTime=4} at queue: 4 at time: 14:53:51.257231700
TASK START: Task{ID=516, arrivalTime=79, serviceTime=4} at queue: 13 at time: 14:53:51.257231700
